audio_path,label,cat_id,status,notes
data/raw/dataset/I_NUL01_MC_MI_SIM01_303.wav,isolation,NUL01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_NUL01_MC_MI_SIM01_304.wav,isolation,NUL01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_REG01_EU_FN_GIO01_201.wav,isolation,REG01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_SPI01_EU_MN_NAI01_101.wav,isolation,SPI01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_SPI01_EU_MN_NAI01_102.wav,isolation,SPI01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_SPI01_EU_MN_NAI01_103.wav,isolation,SPI01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_SPI01_EU_MN_NAI01_104.wav,isolation,SPI01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_SPI01_EU_MN_NAI01_105.wav,isolation,SPI01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_SPI01_EU_MN_NAI01_201.wav,isolation,SPI01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_SPI01_EU_MN_NAI01_202.wav,isolation,SPI01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_SPI01_EU_MN_NAI01_203.wav,isolation,SPI01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_SPI01_EU_MN_NAI01_204.wav,isolation,SPI01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_SPI01_EU_MN_NAI01_205.wav,isolation,SPI01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_SPI01_EU_MN_NAI01_301.wav,isolation,SPI01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_SPI01_EU_MN_NAI01_302.wav,isolation,SPI01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_SPI01_EU_MN_NAI01_303.wav,isolation,SPI01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_SPI01_EU_MN_NAI01_304.wav,isolation,SPI01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_SPI01_EU_MN_NAI01_305.wav,isolation,SPI01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_TIG01_EU_FN_GIU01_201.wav,isolation,TIG01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_TIG01_EU_FN_GIU01_202.wav,isolation,TIG01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_TIG01_EU_FN_GIU01_203.wav,isolation,TIG01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_WHO01_MC_FI_SIM01_101.wav,isolation,WHO01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_WHO01_MC_FI_SIM01_102.wav,isolation,WHO01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_WHO01_MC_FI_SIM01_103.wav,isolation,WHO01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_WHO01_MC_FI_SIM01_104.wav,isolation,WHO01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_WHO01_MC_FI_SIM01_105.wav,isolation,WHO01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_WHO01_MC_FI_SIM01_106.wav,isolation,WHO01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_WHO01_MC_FI_SIM01_107.wav,isolation,WHO01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_WHO01_MC_FI_SIM01_108.wav,isolation,WHO01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_WHO01_MC_FI_SIM01_109.wav,isolation,WHO01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_WHO01_MC_FI_SIM01_110.wav,isolation,WHO01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_WHO01_MC_FI_SIM01_111.wav,isolation,WHO01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_WHO01_MC_FI_SIM01_112.wav,isolation,WHO01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_WHO01_MC_FI_SIM01_113.wav,isolation,WHO01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_WHO01_MC_FI_SIM01_114.wav,isolation,WHO01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_WHO01_MC_FI_SIM01_115.wav,isolation,WHO01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_WHO01_MC_FI_SIM01_116.wav,isolation,WHO01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_WHO01_MC_FI_SIM01_201.wav,isolation,WHO01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_WHO01_MC_FI_SIM01_301.wav,isolation,WHO01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
